iccs,freq,sex,unit,geo,TIME_PERIOD,OBS_VALUE
Sexual assault,Annual,F,Per hundred thousand inhabitants,Norway,2009,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Norway,2010,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Norway,2011,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Norway,2012,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Norway,2013,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Norway,2014,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Norway,2015,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Norway,2016,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Norway,2017,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Norway,2018,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Norway,2019,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Norway,2020,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Norway,2021,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Norway,2022,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Poland,2016,0.05
Sexual assault,Annual,F,Per hundred thousand inhabitants,Poland,2017,0.06
Sexual assault,Annual,F,Per hundred thousand inhabitants,Poland,2018,0.06
Sexual assault,Annual,F,Per hundred thousand inhabitants,Poland,2019,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Poland,2020,0.01
Sexual assault,Annual,F,Per hundred thousand inhabitants,Poland,2021,0.01
Sexual assault,Annual,F,Per hundred thousand inhabitants,Poland,2022,0.01
Sexual assault,Annual,F,Per hundred thousand inhabitants,Portugal,2013,0.15
Sexual assault,Annual,F,Per hundred thousand inhabitants,Portugal,2014,0.09
Sexual assault,Annual,F,Per hundred thousand inhabitants,Portugal,2015,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Portugal,2016,0.09
Sexual assault,Annual,F,Per hundred thousand inhabitants,Portugal,2017,0.07
Sexual assault,Annual,F,Per hundred thousand inhabitants,Portugal,2018,0.13
Sexual assault,Annual,F,Per hundred thousand inhabitants,Portugal,2019,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Portugal,2020,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Portugal,2021,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Portugal,2022,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Romania,2008,0.01
Sexual assault,Annual,F,Per hundred thousand inhabitants,Romania,2009,0.01
Sexual assault,Annual,F,Per hundred thousand inhabitants,Romania,2010,0.01
Sexual assault,Annual,F,Per hundred thousand inhabitants,Romania,2011,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Romania,2012,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Romania,2013,0.01
Sexual assault,Annual,F,Per hundred thousand inhabitants,Romania,2014,0.01
Sexual assault,Annual,F,Per hundred thousand inhabitants,Romania,2015,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Romania,2016,0.03
Sexual assault,Annual,F,Per hundred thousand inhabitants,Romania,2017,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Romania,2018,0.01
Sexual assault,Annual,F,Per hundred thousand inhabitants,Romania,2019,0.03
Sexual assault,Annual,F,Per hundred thousand inhabitants,Romania,2020,0.03
Sexual assault,Annual,F,Per hundred thousand inhabitants,Romania,2021,0.06
Sexual assault,Annual,F,Per hundred thousand inhabitants,Romania,2022,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Serbia,2013,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Serbia,2014,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Serbia,2015,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Serbia,2016,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Serbia,2017,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Serbia,2018,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Serbia,2019,0.03
Sexual assault,Annual,F,Per hundred thousand inhabitants,Serbia,2020,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Serbia,2021,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Serbia,2022,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Sweden,2008,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Sweden,2009,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Sweden,2010,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Sweden,2011,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Sweden,2012,0.06
Sexual assault,Annual,F,Per hundred thousand inhabitants,Sweden,2013,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Sweden,2014,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Sweden,2015,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Sweden,2016,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Sweden,2017,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Sweden,2018,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Sweden,2019,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Sweden,2020,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Sweden,2021,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Sweden,2022,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Slovenia,2016,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Slovenia,2017,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Slovenia,2018,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Slovenia,2019,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Slovenia,2020,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Slovenia,2021,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Slovenia,2022,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Slovakia,2014,0.11
Sexual assault,Annual,F,Per hundred thousand inhabitants,Slovakia,2015,0.07
Sexual assault,Annual,F,Per hundred thousand inhabitants,Slovakia,2016,0.11
Sexual assault,Annual,F,Per hundred thousand inhabitants,Slovakia,2017,0.07
Sexual assault,Annual,F,Per hundred thousand inhabitants,Slovakia,2018,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Slovakia,2019,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Slovakia,2020,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Slovakia,2021,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Türkiye,2018,0.08
Sexual assault,Annual,F,Per hundred thousand inhabitants,Türkiye,2019,0.1
Sexual assault,Annual,F,Per hundred thousand inhabitants,Türkiye,2020,0.1
Sexual assault,Annual,F,Per hundred thousand inhabitants,Türkiye,2021,0.13
Sexual assault,Annual,F,Per hundred thousand inhabitants,Türkiye,2022,0.15
Sexual assault,Annual,F,Per hundred thousand inhabitants,England and Wales,2008,0.13
Sexual assault,Annual,F,Per hundred thousand inhabitants,England and Wales,2009,0.18
Sexual assault,Annual,F,Per hundred thousand inhabitants,England and Wales,2010,0.26
Sexual assault,Annual,F,Per hundred thousand inhabitants,England and Wales,2011,0.26
Sexual assault,Annual,F,Per hundred thousand inhabitants,England and Wales,2012,0.25
Sexual assault,Annual,F,Per hundred thousand inhabitants,England and Wales,2013,0.22
Sexual assault,Annual,F,Per hundred thousand inhabitants,England and Wales,2014,0.26
Sexual assault,Annual,F,Per hundred thousand inhabitants,England and Wales,2015,0.23
Sexual assault,Annual,F,Per hundred thousand inhabitants,England and Wales,2016,0.3
Sexual assault,Annual,F,Per hundred thousand inhabitants,England and Wales,2017,0.31
Sexual assault,Annual,F,Per hundred thousand inhabitants,England and Wales,2018,0.37
Sexual assault,Annual,F,Per hundred thousand inhabitants,Scotland (NUTS 2021),2008,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Scotland (NUTS 2021),2009,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Scotland (NUTS 2021),2010,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Scotland (NUTS 2021),2011,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Scotland (NUTS 2021),2012,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Scotland (NUTS 2021),2013,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2009,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2010,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2011,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2012,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2013,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2014,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2015,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2016,0.11
Sexual assault,Annual,F,Per hundred thousand inhabitants,Kosovo*,2018,0.11
Sexual assault,Annual,F,Per hundred thousand inhabitants,Kosovo*,2019,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Kosovo*,2020,0.22
Sexual assault,Annual,M,Per hundred thousand inhabitants,Albania,2008,1.76
Sexual assault,Annual,M,Per hundred thousand inhabitants,Albania,2009,1.77
Sexual assault,Annual,M,Per hundred thousand inhabitants,Albania,2011,0.91
Sexual assault,Annual,M,Per hundred thousand inhabitants,Albania,2014,3.7
Sexual assault,Annual,M,Per hundred thousand inhabitants,Albania,2015,3.9
Sexual assault,Annual,M,Per hundred thousand inhabitants,Albania,2016,2.19
Sexual assault,Annual,M,Per hundred thousand inhabitants,Albania,2017,2.68
Sexual assault,Annual,M,Per hundred thousand inhabitants,Albania,2018,2.85
Sexual assault,Annual,M,Per hundred thousand inhabitants,Albania,2019,3.08
Sexual assault,Annual,M,Per hundred thousand inhabitants,Albania,2020,2.96
Sexual assault,Annual,M,Per hundred thousand inhabitants,Albania,2021,3.26
Sexual assault,Annual,M,Per hundred thousand inhabitants,Albania,2022,3.17
Sexual assault,Annual,M,Per hundred thousand inhabitants,Austria,2008,5.1
Sexual assault,Annual,M,Per hundred thousand inhabitants,Austria,2009,5.08
Sexual assault,Annual,M,Per hundred thousand inhabitants,Austria,2010,6.07
Sexual assault,Annual,M,Per hundred thousand inhabitants,Austria,2011,6.79
Sexual assault,Annual,M,Per hundred thousand inhabitants,Austria,2012,6.83
Sexual assault,Annual,M,Per hundred thousand inhabitants,Austria,2013,7.15
Sexual assault,Annual,M,Per hundred thousand inhabitants,Austria,2014,6.93
Sexual assault,Annual,M,Per hundred thousand inhabitants,Austria,2015,6.13
Sexual assault,Annual,M,Per hundred thousand inhabitants,Austria,2016,2.64
Sexual assault,Annual,M,Per hundred thousand inhabitants,Austria,2017,2.83
Sexual assault,Annual,M,Per hundred thousand inhabitants,Austria,2018,3.43
Sexual assault,Annual,M,Per hundred thousand inhabitants,Austria,2019,3.74
Sexual assault,Annual,M,Per hundred thousand inhabitants,Austria,2020,4.02
Sexual assault,Annual,M,Per hundred thousand inhabitants,Austria,2021,4.82
Sexual assault,Annual,M,Per hundred thousand inhabitants,Austria,2022,5.42
Sexual assault,Annual,M,Per hundred thousand inhabitants,Belgium,2008,13.8
Sexual assault,Annual,M,Per hundred thousand inhabitants,Belgium,2009,14.12
Sexual assault,Annual,M,Per hundred thousand inhabitants,Belgium,2010,13.2
Sexual assault,Annual,M,Per hundred thousand inhabitants,Belgium,2011,13.46
Sexual assault,Annual,M,Per hundred thousand inhabitants,Belgium,2012,14.29
Sexual assault,Annual,M,Per hundred thousand inhabitants,Bulgaria,2008,4.81
Sexual assault,Annual,M,Per hundred thousand inhabitants,Bulgaria,2009,4.87
Sexual assault,Annual,M,Per hundred thousand inhabitants,Bulgaria,2010,4.59
Sexual assault,Annual,M,Per hundred thousand inhabitants,Bulgaria,2011,4.85
Sexual assault,Annual,M,Per hundred thousand inhabitants,Bulgaria,2012,4.82
Sexual assault,Annual,M,Per hundred thousand inhabitants,Bulgaria,2013,5.27
Sexual assault,Annual,M,Per hundred thousand inhabitants,Bulgaria,2014,4.88
Sexual assault,Annual,M,Per hundred thousand inhabitants,Bulgaria,2015,5.0
Sexual assault,Annual,M,Per hundred thousand inhabitants,Bulgaria,2016,4.43
Sexual assault,Annual,M,Per hundred thousand inhabitants,Bulgaria,2017,4.12
Sexual assault,Annual,M,Per hundred thousand inhabitants,Bulgaria,2018,4.21
Sexual assault,Annual,M,Per hundred thousand inhabitants,Bulgaria,2019,4.03
Sexual assault,Annual,M,Per hundred thousand inhabitants,Bulgaria,2020,3.92
Sexual assault,Annual,M,Per hundred thousand inhabitants,Bulgaria,2021,3.55
Sexual assault,Annual,M,Per hundred thousand inhabitants,Bulgaria,2022,5.07
Sexual assault,Annual,M,Per hundred thousand inhabitants,Switzerland,2008,0.8
Sexual assault,Annual,M,Per hundred thousand inhabitants,Switzerland,2009,0.91
Sexual assault,Annual,M,Per hundred thousand inhabitants,Switzerland,2010,0.91
Sexual assault,Annual,M,Per hundred thousand inhabitants,Switzerland,2011,0.81
Sexual assault,Annual,M,Per hundred thousand inhabitants,Switzerland,2012,1.03
Sexual assault,Annual,M,Per hundred thousand inhabitants,Switzerland,2013,2.04
Sexual assault,Annual,M,Per hundred thousand inhabitants,Switzerland,2014,1.86
Sexual assault,Annual,M,Per hundred thousand inhabitants,Switzerland,2015,1.91
Sexual assault,Annual,M,Per hundred thousand inhabitants,Switzerland,2016,2.21
Sexual assault,Annual,M,Per hundred thousand inhabitants,Switzerland,2017,1.92
Sexual assault,Annual,M,Per hundred thousand inhabitants,Switzerland,2018,2.26
Sexual assault,Annual,M,Per hundred thousand inhabitants,Switzerland,2019,3.04
Sexual assault,Annual,M,Per hundred thousand inhabitants,Switzerland,2020,2.95
Sexual assault,Annual,M,Per hundred thousand inhabitants,Switzerland,2021,3.04
Sexual assault,Annual,M,Per hundred thousand inhabitants,Switzerland,2022,2.65
Sexual assault,Annual,M,Per hundred thousand inhabitants,Cyprus,2022,15.64
Sexual assault,Annual,M,Per hundred thousand inhabitants,Czechia,2011,20.03
Sexual assault,Annual,M,Per hundred thousand inhabitants,Czechia,2012,19.85
Sexual assault,Annual,M,Per hundred thousand inhabitants,Czechia,2013,14.46
Sexual assault,Annual,M,Per hundred thousand inhabitants,Czechia,2014,17.72
Sexual assault,Annual,M,Per hundred thousand inhabitants,Czechia,2015,3.38
Sexual assault,Annual,M,Per hundred thousand inhabitants,Czechia,2016,3.74
Sexual assault,Annual,M,Per hundred thousand inhabitants,Czechia,2017,3.75
Sexual assault,Annual,M,Per hundred thousand inhabitants,Czechia,2018,3.43
Sexual assault,Annual,M,Per hundred thousand inhabitants,Czechia,2019,4.0
Sexual assault,Annual,M,Per hundred thousand inhabitants,Czechia,2020,3.79
Sexual assault,Annual,M,Per hundred thousand inhabitants,Czechia,2021,3.77
Sexual assault,Annual,M,Per hundred thousand inhabitants,Czechia,2022,4.19
Sexual assault,Annual,M,Per hundred thousand inhabitants,Germany,2013,6.71
Sexual assault,Annual,M,Per hundred thousand inhabitants,Germany,2014,6.25
Sexual assault,Annual,M,Per hundred thousand inhabitants,Germany,2015,6.12
Sexual assault,Annual,M,Per hundred thousand inhabitants,Germany,2016,5.68
Sexual assault,Annual,M,Per hundred thousand inhabitants,Germany,2017,3.31
Sexual assault,Annual,M,Per hundred thousand inhabitants,Germany,2018,3.45
Sexual assault,Annual,M,Per hundred thousand inhabitants,Germany,2019,3.85
Sexual assault,Annual,M,Per hundred thousand inhabitants,Germany,2020,3.41
Sexual assault,Annual,M,Per hundred thousand inhabitants,Germany,2021,3.61
Sexual assault,Annual,M,Per hundred thousand inhabitants,Germany,2022,3.91
Sexual assault,Annual,M,Per hundred thousand inhabitants,Denmark,2008,2.4
Sexual assault,Annual,M,Per hundred thousand inhabitants,Denmark,2009,2.45
Sexual assault,Annual,M,Per hundred thousand inhabitants,Denmark,2010,3.61
Sexual assault,Annual,M,Per hundred thousand inhabitants,Denmark,2011,3.56
Sexual assault,Annual,M,Per hundred thousand inhabitants,Denmark,2012,2.86
Sexual assault,Annual,M,Per hundred thousand inhabitants,Denmark,2013,3.06
Sexual assault,Annual,M,Per hundred thousand inhabitants,Denmark,2014,2.58
Sexual assault,Annual,M,Per hundred thousand inhabitants,Denmark,2015,2.24
Sexual assault,Annual,M,Per hundred thousand inhabitants,Denmark,2016,2.04
Sexual assault,Annual,M,Per hundred thousand inhabitants,Denmark,2017,2.31
Sexual assault,Annual,M,Per hundred thousand inhabitants,Denmark,2018,2.43
Sexual assault,Annual,M,Per hundred thousand inhabitants,Denmark,2019,2.42
Sexual assault,Annual,M,Per hundred thousand inhabitants,Denmark,2020,1.55
Sexual assault,Annual,M,Per hundred thousand inhabitants,Denmark,2021,0.03
Sexual assault,Annual,M,Per hundred thousand inhabitants,Estonia,2011,3.23
Sexual assault,Annual,M,Per hundred thousand inhabitants,Estonia,2013,1.79
Sexual assault,Annual,M,Per hundred thousand inhabitants,Estonia,2015,2.77
Sexual assault,Annual,M,Per hundred thousand inhabitants,Estonia,2016,2.76
Sexual assault,Annual,M,Per hundred thousand inhabitants,Estonia,2017,2.59
Sexual assault,Annual,M,Per hundred thousand inhabitants,Estonia,2018,2.58
Sexual assault,Annual,M,Per hundred thousand inhabitants,Estonia,2019,2.56
Sexual assault,Annual,M,Per hundred thousand inhabitants,Estonia,2020,3.65
Sexual assault,Annual,M,Per hundred thousand inhabitants,Estonia,2021,2.85
Sexual assault,Annual,M,Per hundred thousand inhabitants,Estonia,2022,2.68
Sexual assault,Annual,M,Per hundred thousand inhabitants,Greece,2008,1.69
Sexual assault,Annual,M,Per hundred thousand inhabitants,Greece,2009,1.89
Sexual assault,Annual,M,Per hundred thousand inhabitants,Greece,2010,2.05
Sexual assault,Annual,M,Per hundred thousand inhabitants,Greece,2011,1.06
Sexual assault,Annual,M,Per hundred thousand inhabitants,Greece,2012,3.08
Sexual assault,Annual,M,Per hundred thousand inhabitants,Greece,2013,2.16
Sexual assault,Annual,M,Per hundred thousand inhabitants,Greece,2014,3.21
Sexual assault,Annual,M,Per hundred thousand inhabitants,Greece,2015,2.52
Sexual assault,Annual,M,Per hundred thousand inhabitants,Greece,2016,3.77
Sexual assault,Annual,M,Per hundred thousand inhabitants,Greece,2017,5.23
Sexual assault,Annual,M,Per hundred thousand inhabitants,Greece,2018,3.95
Sexual assault,Annual,M,Per hundred thousand inhabitants,Greece,2019,3.96
Sexual assault,Annual,M,Per hundred thousand inhabitants,Greece,2020,3.57
Sexual assault,Annual,M,Per hundred thousand inhabitants,Greece,2021,3.1
Sexual assault,Annual,M,Per hundred thousand inhabitants,Greece,2022,1.8
Sexual assault,Annual,M,Per hundred thousand inhabitants,Spain,2008,5.02
Sexual assault,Annual,M,Per hundred thousand inhabitants,Spain,2009,5.29
Sexual assault,Annual,M,Per hundred thousand inhabitants,Spain,2010,5.33
Sexual assault,Annual,M,Per hundred thousand inhabitants,Spain,2011,5.2
Sexual assault,Annual,M,Per hundred thousand inhabitants,Spain,2012,4.24
Sexual assault,Annual,M,Per hundred thousand inhabitants,Spain,2013,4.46
Sexual assault,Annual,M,Per hundred thousand inhabitants,Spain,2014,5.29
Sexual assault,Annual,M,Per hundred thousand inhabitants,Spain,2015,4.01
Sexual assault,Annual,M,Per hundred thousand inhabitants,Spain,2016,6.34
Sexual assault,Annual,M,Per hundred thousand inhabitants,Spain,2017,6.78
Sexual assault,Annual,M,Per hundred thousand inhabitants,Spain,2018,8.07
Sexual assault,Annual,M,Per hundred thousand inhabitants,Spain,2019,8.55
Sexual assault,Annual,M,Per hundred thousand inhabitants,Spain,2020,8.24
Sexual assault,Annual,M,Per hundred thousand inhabitants,Spain,2021,8.14
Sexual assault,Annual,M,Per hundred thousand inhabitants,Spain,2022,10.69
Sexual assault,Annual,M,Per hundred thousand inhabitants,Finland,2008,3.2
Sexual assault,Annual,M,Per hundred thousand inhabitants,Finland,2009,3.75
Sexual assault,Annual,M,Per hundred thousand inhabitants,Finland,2010,3.5
Sexual assault,Annual,M,Per hundred thousand inhabitants,Finland,2011,3.71
Sexual assault,Annual,M,Per hundred thousand inhabitants,Finland,2012,3.54
Sexual assault,Annual,M,Per hundred thousand inhabitants,Finland,2013,3.98
Sexual assault,Annual,M,Per hundred thousand inhabitants,Finland,2014,4.03
Sexual assault,Annual,M,Per hundred thousand inhabitants,Finland,2015,4.87
Sexual assault,Annual,M,Per hundred thousand inhabitants,France,2016,3.23
Sexual assault,Annual,M,Per hundred thousand inhabitants,France,2017,4.41
Sexual assault,Annual,M,Per hundred thousand inhabitants,France,2018,4.31
Sexual assault,Annual,M,Per hundred thousand inhabitants,France,2019,4.23
Sexual assault,Annual,M,Per hundred thousand inhabitants,France,2020,16.88
Sexual assault,Annual,M,Per hundred thousand inhabitants,France,2021,17.57
Sexual assault,Annual,M,Per hundred thousand inhabitants,Croatia,2008,5.59
Sexual assault,Annual,M,Per hundred thousand inhabitants,Croatia,2009,6.31
Sexual assault,Annual,M,Per hundred thousand inhabitants,Croatia,2010,6.41
Sexual assault,Annual,M,Per hundred thousand inhabitants,Croatia,2012,7.32
Sexual assault,Annual,M,Per hundred thousand inhabitants,Croatia,2013,5.4
Sexual assault,Annual,M,Per hundred thousand inhabitants,Croatia,2014,5.22
Sexual assault,Annual,M,Per hundred thousand inhabitants,Croatia,2015,6.52
Sexual assault,Annual,M,Per hundred thousand inhabitants,Croatia,2018,5.2
Sexual assault,Annual,M,Per hundred thousand inhabitants,Croatia,2019,7.45
Sexual assault,Annual,M,Per hundred thousand inhabitants,Croatia,2020,3.45
Sexual assault,Annual,M,Per hundred thousand inhabitants,Croatia,2021,2.75
Sexual assault,Annual,M,Per hundred thousand inhabitants,Croatia,2022,2.63
Sexual assault,Annual,M,Per hundred thousand inhabitants,Hungary,2013,0.32
Sexual assault,Annual,M,Per hundred thousand inhabitants,Hungary,2014,2.02
Sexual assault,Annual,M,Per hundred thousand inhabitants,Hungary,2015,1.75
Sexual assault,Annual,M,Per hundred thousand inhabitants,Hungary,2017,1.5
Sexual assault,Annual,M,Per hundred thousand inhabitants,Hungary,2018,1.63
Sexual assault,Annual,M,Per hundred thousand inhabitants,Hungary,2019,2.95
Sexual assault,Annual,M,Per hundred thousand inhabitants,Iceland,2013,6.81
Sexual assault,Annual,M,Per hundred thousand inhabitants,Iceland,2017,0.0
Sexual assault,Annual,M,Per hundred thousand inhabitants,Iceland,2018,0.0
Sexual assault,Annual,M,Per hundred thousand inhabitants,Italy,2008,1.79
Sexual assault,Annual,M,Per hundred thousand inhabitants,Italy,2009,1.95
Sexual assault,Annual,M,Per hundred thousand inhabitants,Italy,2010,2.08
Sexual assault,Annual,M,Per hundred thousand inhabitants,Italy,2011,2.15
Sexual assault,Annual,M,Per hundred thousand inhabitants,Italy,2012,2.16
Sexual assault,Annual,M,Per hundred thousand inhabitants,Italy,2013,2.17
Sexual assault,Annual,M,Per hundred thousand inhabitants,Italy,2014,2.02
Sexual assault,Annual,M,Per hundred thousand inhabitants,Liechtenstein,2016,5.36
Sexual assault,Annual,M,Per hundred thousand inhabitants,Liechtenstein,2017,10.67
Sexual assault,Annual,M,Per hundred thousand inhabitants,Lithuania,2015,8.1
Sexual assault,Annual,M,Per hundred thousand inhabitants,Lithuania,2016,7.37
Sexual assault,Annual,M,Per hundred thousand inhabitants,Lithuania,2017,2.82
Sexual assault,Annual,M,Per hundred thousand inhabitants,Lithuania,2018,1.77
Sexual assault,Annual,M,Per hundred thousand inhabitants,Lithuania,2019,2.7
Sexual assault,Annual,M,Per hundred thousand inhabitants,Lithuania,2020,2.91
Sexual assault,Annual,M,Per hundred thousand inhabitants,Lithuania,2021,3.27
Sexual assault,Annual,M,Per hundred thousand inhabitants,Lithuania,2022,2.91
Sexual assault,Annual,M,Per hundred thousand inhabitants,Luxembourg,2011,2.36
Sexual assault,Annual,M,Per hundred thousand inhabitants,Luxembourg,2012,4.97
Sexual assault,Annual,M,Per hundred thousand inhabitants,Luxembourg,2013,0.75
Sexual assault,Annual,M,Per hundred thousand inhabitants,Luxembourg,2014,3.27
Sexual assault,Annual,M,Per hundred thousand inhabitants,Luxembourg,2015,1.77
Sexual assault,Annual,M,Per hundred thousand inhabitants,Luxembourg,2016,14.52
Sexual assault,Annual,M,Per hundred thousand inhabitants,Luxembourg,2017,4.72
Sexual assault,Annual,M,Per hundred thousand inhabitants,Luxembourg,2020,0.0
Sexual assault,Annual,M,Per hundred thousand inhabitants,Latvia,2013,13.27
Sexual assault,Annual,M,Per hundred thousand inhabitants,Latvia,2014,11.89
Sexual assault,Annual,M,Per hundred thousand inhabitants,Latvia,2015,13.17
Sexual assault,Annual,M,Per hundred thousand inhabitants,Latvia,2016,14.71
Sexual assault,Annual,M,Per hundred thousand inhabitants,Latvia,2017,16.75
Sexual assault,Annual,M,Per hundred thousand inhabitants,Latvia,2018,17.76
Sexual assault,Annual,M,Per hundred thousand inhabitants,Latvia,2019,19.66
Sexual assault,Annual,M,Per hundred thousand inhabitants,Latvia,2020,20.43
Sexual assault,Annual,M,Per hundred thousand inhabitants,Latvia,2021,22.74
Sexual assault,Annual,M,Per hundred thousand inhabitants,Latvia,2022,35.44
Sexual assault,Annual,M,Per hundred thousand inhabitants,Montenegro,2008,0.33
Sexual assault,Annual,M,Per hundred thousand inhabitants,Montenegro,2009,0.66
Sexual assault,Annual,M,Per hundred thousand inhabitants,Montenegro,2010,0.98
Sexual assault,Annual,M,Per hundred thousand inhabitants,Montenegro,2011,1.63
Sexual assault,Annual,M,Per hundred thousand inhabitants,Montenegro,2012,0.0
Sexual assault,Annual,M,Per hundred thousand inhabitants,Montenegro,2013,0.65
Sexual assault,Annual,M,Per hundred thousand inhabitants,Montenegro,2014,1.3
Sexual assault,Annual,M,Per hundred thousand inhabitants,Montenegro,2015,0.65
Sexual assault,Annual,M,Per hundred thousand inhabitants,Montenegro,2016,1.62
Sexual assault,Annual,M,Per hundred thousand inhabitants,Montenegro,2017,1.3
Sexual assault,Annual,M,Per hundred thousand inhabitants,Montenegro,2018,0.65
Sexual assault,Annual,M,Per hundred thousand inhabitants,Montenegro,2019,3.57
Sexual assault,Annual,M,Per hundred thousand inhabitants,Montenegro,2020,1.3
Sexual assault,Annual,M,Per hundred thousand inhabitants,Montenegro,2021,2.61
Sexual assault,Annual,M,Per hundred thousand inhabitants,Montenegro,2022,2.95
Sexual assault,Annual,M,Per hundred thousand inhabitants,Malta,2013,1.43
Sexual assault,Annual,M,Per hundred thousand inhabitants,Malta,2014,1.88
Sexual assault,Annual,M,Per hundred thousand inhabitants,Malta,2015,9.78
Sexual assault,Annual,M,Per hundred thousand inhabitants,Malta,2016,17.93
Sexual assault,Annual,M,Per hundred thousand inhabitants,Malta,2017,8.63
Sexual assault,Annual,M,Per hundred thousand inhabitants,Malta,2018,7.07
Sexual assault,Annual,M,Per hundred thousand inhabitants,Malta,2019,7.94
Sexual assault,Annual,M,Per hundred thousand inhabitants,Malta,2020,7.53
Sexual assault,Annual,M,Per hundred thousand inhabitants,Malta,2021,9.74
Sexual assault,Annual,M,Per hundred thousand inhabitants,Malta,2022,3.7
Sexual assault,Annual,M,Per hundred thousand inhabitants,Norway,2008,0.31
