iccs,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,France,2011,355.97
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,France,2012,355.0
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,France,2013,355.64
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,France,2014,360.8
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,France,2015,364.25
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,France,2016,400.54
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,France,2017,417.32
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,France,2018,450.77
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,France,2019,480.41
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,France,2020,471.11
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,France,2021,523.08
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,France,2022,577.31
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Croatia,2008,26.16
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Croatia,2009,24.57
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Croatia,2010,22.92
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Croatia,2011,20.35
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Croatia,2012,21.12
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Croatia,2013,19.31
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Croatia,2014,18.04
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Croatia,2015,19.03
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Croatia,2016,18.85
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Croatia,2017,19.21
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Croatia,2018,17.85
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Croatia,2019,18.06
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Croatia,2020,18.31
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Croatia,2021,18.01
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Croatia,2022,20.14
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Hungary,2008,126.99
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Hungary,2009,127.48
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Hungary,2010,145.48
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Hungary,2011,142.32
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Hungary,2012,140.69
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Hungary,2013,135.0
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Hungary,2014,136.42
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Hungary,2015,126.55
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Ireland,2008,86.2
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Ireland,2009,82.23
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Ireland,2010,80.91
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Ireland,2011,77.46
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Ireland,2012,70.11
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Ireland,2013,66.89
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Ireland,2014,68.2
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Ireland,2015,75.17
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Ireland,2016,76.97
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Ireland,2017,85.72
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Ireland,2018,94.11
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Ireland,2019,102.89
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Ireland,2020,85.87
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Ireland,2021,97.36
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Ireland,2022,120.4
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Iceland,2008,24.41
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Iceland,2009,24.74
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Iceland,2010,17.95
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Iceland,2011,18.84
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Iceland,2012,23.16
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Iceland,2013,28.58
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Iceland,2014,31.01
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Iceland,2015,25.83
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Iceland,2016,22.25
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Iceland,2017,30.44
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Iceland,2018,35.01
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Iceland,2019,27.17
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Iceland,2020,36.25
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Iceland,2021,32.54
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Iceland,2022,38.8
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Italy,2008,112.17
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Italy,2009,111.2
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Italy,2010,109.59
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Italy,2011,115.39
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Italy,2012,117.06
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Italy,2013,111.11
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Italy,2014,1.6
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Italy,2015,1.72
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Italy,2016,1.64
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Italy,2017,1.84
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Italy,2018,1.63
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Italy,2019,1.68
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Italy,2020,1.41
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Italy,2021,1.47
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Italy,2022,1.46
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Liechtenstein,2008,248.9
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Liechtenstein,2009,252.89
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Liechtenstein,2010,214.52
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Liechtenstein,2011,215.77
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Liechtenstein,2012,189.17
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Liechtenstein,2013,279.6
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Liechtenstein,2014,323.2
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Liechtenstein,2015,216.77
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Liechtenstein,2016,188.72
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Liechtenstein,2017,219.52
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Liechtenstein,2018,207.27
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Liechtenstein,2019,198.03
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Liechtenstein,2020,221.95
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Liechtenstein,2021,153.63
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Liechtenstein,2022,259.49
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Lithuania,2008,7.81
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Lithuania,2009,6.91
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Lithuania,2010,7.8
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Lithuania,2011,6.75
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Lithuania,2012,5.93
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Lithuania,2013,7.1
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Lithuania,2014,6.93
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Lithuania,2015,7.33
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Lithuania,2016,7.48
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Lithuania,2017,6.25
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Lithuania,2018,6.59
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Lithuania,2019,5.44
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Lithuania,2020,5.37
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Lithuania,2021,4.51
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Lithuania,2022,5.17
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Luxembourg,2008,478.92
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Luxembourg,2009,476.19
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Luxembourg,2010,118.71
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Luxembourg,2011,133.05
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Luxembourg,2012,128.99
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Luxembourg,2013,132.76
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Luxembourg,2014,132.44
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Luxembourg,2015,108.0
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Luxembourg,2016,98.74
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Luxembourg,2017,99.04
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Luxembourg,2018,101.49
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Luxembourg,2019,103.76
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Luxembourg,2020,77.62
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Luxembourg,2021,86.34
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Luxembourg,2022,107.84
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Latvia,2008,61.41
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Latvia,2009,56.18
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Latvia,2010,57.82
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Latvia,2011,55.96
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Latvia,2012,64.8
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Latvia,2013,22.63
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Latvia,2014,28.43
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Latvia,2015,26.89
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Latvia,2016,33.37
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Latvia,2017,33.69
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Latvia,2018,33.4
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Latvia,2019,33.28
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Latvia,2020,31.24
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Latvia,2021,29.0
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Latvia,2022,28.74
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Montenegro,2008,31.84
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Montenegro,2009,30.14
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Montenegro,2010,31.18
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Montenegro,2011,25.97
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Montenegro,2012,27.08
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Montenegro,2013,27.86
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Montenegro,2014,20.76
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Montenegro,2015,22.5
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Montenegro,2016,20.57
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Montenegro,2017,23.62
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Montenegro,2018,24.58
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Montenegro,2019,18.48
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Montenegro,2020,20.74
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Montenegro,2021,19.01
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Montenegro,2022,20.72
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,North Macedonia,2008,10.41
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,North Macedonia,2009,11.13
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,North Macedonia,2010,12.08
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,North Macedonia,2011,11.62
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,North Macedonia,2012,10.24
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,North Macedonia,2013,10.47
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,North Macedonia,2014,10.31
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,North Macedonia,2015,7.44
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,North Macedonia,2016,8.35
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,North Macedonia,2017,7.14
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,North Macedonia,2019,7.75
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,North Macedonia,2020,6.98
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,North Macedonia,2021,7.15
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,North Macedonia,2022,7.46
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Malta,2008,48.06
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Malta,2009,42.1
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Malta,2010,43.48
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Malta,2011,43.62
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Malta,2012,41.67
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Malta,2013,51.74
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Malta,2014,37.61
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Malta,2015,42.62
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Malta,2016,44.4
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Malta,2017,40.41
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Malta,2018,38.47
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Malta,2019,40.52
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Malta,2020,35.56
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Malta,2021,33.13
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Malta,2022,42.23
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Netherlands,2008,420.62
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Netherlands,2009,398.46
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Netherlands,2010,39.85
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Netherlands,2011,39.36
Serious assault,23/04/24 23:00:00,Annual,Per hundred thousand inhabitants,Netherlands,2012,37.09
