STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,leg_stat,Legal status,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2016,,395.69,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2017,,370.73,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2018,,80.69,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2019,,76.84,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2020,,70.80,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2021,,68.11,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2022,,60.98,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,NO,Norway,2023,,62.42,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2008,,205.24,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2009,,198.15,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2010,,207.72,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2011,,202.69,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2012,,194.21,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2013,,183.71,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2014,,166.56,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2015,,150.27,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2016,,164.94,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2017,,146.40,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2018,,155.23,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2019,,164.28,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PL,Poland,2020,,156.35,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2008,,167.55,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2009,,152.47,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2010,,150.97,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2011,,155.51,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2012,,168.54,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2013,,161.48,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2014,,124.97,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2015,,138.34,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2016,,135.68,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2017,,120.87,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2018,,117.49,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2019,,114.73,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2020,,83.55,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2021,,100.41,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2022,,110.07,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,PT,Portugal,2023,,99.60,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2008,,22.55,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2009,,17.37,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2010,,19.19,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2011,,23.36,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2012,,27.31,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2013,,25.16,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2014,,28.02,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2015,,28.32,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2016,,24.88,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2017,,19.82,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2018,,24.53,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2019,,55.90,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2020,,50.28,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2021,,56.03,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2022,,57.39,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RO,Romania,2023,,50.03,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2008,,103.74,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2009,,103.36,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2010,,61.04,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2011,,83.86,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2012,,87.24,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2013,,90.43,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2014,,95.31,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2015,,88.38,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2016,,88.15,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2017,,84.60,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2018,,86.16,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2019,,83.56,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2020,,80.40,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2021,,84.36,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2022,,80.51,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,RS,Serbia,2023,,89.72,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2008,,112.16,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2009,,117.77,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2010,,123.21,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2011,,118.62,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2012,,115.19,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2013,,197.79,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2014,,195.74,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2015,,193.74,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2016,,183.96,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2017,,173.81,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2018,,184.79,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2019,,186.33,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2020,,209.54,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2021,,237.30,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2022,,240.45,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SE,Sweden,2023,,254.86,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2008,,103.64,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2009,,95.10,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2010,,91.88,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2011,,92.99,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2012,,107.44,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2013,,135.22,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2014,,134.68,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2015,,109.26,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2016,,98.57,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2017,,85.32,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2018,,77.13,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2019,,86.74,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2020,,71.40,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2021,,88.94,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2022,,75.85,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SI,Slovenia,2023,,67.67,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2008,,146.79,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2009,,165.77,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2010,,166.25,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2011,,167.53,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2012,,187.23,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2013,,189.81,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2014,,184.23,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2015,,166.97,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2016,,157.54,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2017,,156.81,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2018,,170.28,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2019,,160.15,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2020,,140.52,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2021,,117.46,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2022,,142.68,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,SK,Slovakia,2023,,141.87,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2009,,260.29,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2010,,238.51,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2011,,216.52,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2012,,271.35,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2013,,91.09,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2014,,85.58,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2015,,92.72,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,P_HTHAB,Per hundred thousand inhabitants,TR,Türkiye,2016,,81.28,,,,,
